collection_id	language	work_id	title	author	author_id	source_id	cts_work_urn	canonical_text_id	edition_id	edition_label	source_path	cts_edition_urn	file_role	file_status	source_hash	size_bytes	artifact_count	segment_count	token_count	adapters	artifact_paths	source_witness_count	source_witness_collections
tlg	grc	langnet:reader:tlg:tlg1419.004	Fragmentum in F (cod. Paris. gr. 1143)	2nd cent. Hermas	urn:cts:greekLit:tlg1419	tlg1419.004	urn:cts:greekLit:tlg1419.tlg004	urn:ctsv2:grc:fragmentum-in-f-cod-paris-gr-1143-ego-o-poimen	langnet:reader:tlg:tlg1419.004:edition	legacy text dump + IDT (Chapter, section, line)	/home/nixos/Classics-Data/tlg_e/tlg1419.txt		diogenes_text	text	9096651ec34bedcca9796656692d1ebab34e9d88317f8b7c2583d85b4c9e1f4a	221184	1	14	144	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/urn_cts_greekLit_tlg1419/tlg1419.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0116.002	Fragmenta	Abydenus	tlg0116	tlg0116.002	urn:cts:greekLit:tlg0116.tlg002	urn:ctsv2:grc:fragmenta-assuriaka-kai-medika	langnet:reader:tlg:tlg0116.002:edition	legacy text dump + IDT (Fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0116.txt		diogenes_text	text	853b47c43316586a68be5e2f33f8e32ae0b7c3f56e4800ff2f08fb0250e6597d	24576	1	322	2165	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0116/tlg0116.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2064.002	Fragmenta in epistulam ad Romanos (in catenis)	Acacius	tlg2064	tlg2064.002	urn:cts:greekLit:tlg2064.tlg002	urn:ctsv2:grc:fragmenta-in-epistulam-ad-romanos-in-catenis-ro-m-tlg2064-002	langnet:reader:tlg:tlg2064.002:edition	legacy text dump + IDT (Page, line)	/home/nixos/Classics-Data/tlg_e/tlg2064.txt		diogenes_text	text	054900f899520beedae79bc4d9f80e8765a53e77e3b776e8680a159351bb9d5e	16384	1	119	1123	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2064/tlg2064.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg1832.001	Fragmenta	Acesander	tlg1832	tlg1832.001	urn:cts:greekLit:tlg1832.tlg001	urn:ctsv2:grc:fragmenta-schol-pindar-pyth	langnet:reader:tlg:tlg1832.001:edition	legacy text dump + IDT (Volume-Jacoby#-F, fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg1832.txt		diogenes_text	text	611b89b6656baf1689656e58e1b051286cdf32b8540492709a415641f9d98343	8192	1	56	550	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg1832/tlg1832.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg1832.002	Fragmentum (P. Oxy. 32.2637)	Acesander	tlg1832	tlg1832.002	urn:cts:greekLit:tlg1832.tlg002	urn:ctsv2:grc:fragmentum-p-oxy-32-2637-pap-ox-fr	langnet:reader:tlg:tlg1832.002:edition	legacy text dump + IDT (FGrH fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg1832.txt		diogenes_text	text	611b89b6656baf1689656e58e1b051286cdf32b8540492709a415641f9d98343	8192	1	8	84	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg1832/tlg1832.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0309.001	Fragmenta	Achaeus	tlg0309	tlg0309.001	urn:cts:greekLit:tlg0309.tlg001	urn:ctsv2:grc:fragmenta-adrastos	langnet:reader:tlg:tlg0309.001:edition	legacy text dump + IDT (Fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0309.txt		diogenes_text	text	5f0ba9f3a0cab77145240cc7ead5dc90ec902ef501f46e6beb86ecfa7918acb1	8192	1	120	456	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0309/tlg0309.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2133.001	Isagoga excerpta	Achilles Tatius	tlg2133	tlg2133.001	urn:cts:greekLit:tlg2133.tlg001	urn:ctsv2:grc:isagoga-excerpta-ton-aratou-phainomenon	langnet:reader:tlg:tlg2133.001:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2133.txt		diogenes_text	text	821d93916dc1f7377387db417c699535c93a7c2be2f61738348a9e9b53282375	106496	1	1484	13811	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2133/tlg2133.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0300.001	Acta Alexandrinorum	Acta Alexandrinorum	tlg0300	tlg0300.001	urn:cts:greekLit:tlg0300.tlg001	urn:ctsv2:grc:acta-alexandrinorum-vestigia-finium-tantum	langnet:reader:tlg:tlg0300.001:edition	legacy text dump + IDT (Chapter, column or fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0300.txt		diogenes_text	text	c1b31b82ce7569e65822419626b1be460b490d4bdc5b4491b5e1e576589c41fa	57344	1	1546	6320	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0300/tlg0300.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0304.001	Acta et martyrium Apollonii	Acta Et Martyrium Apollonii	tlg0304	tlg0304.001	urn:cts:greekLit:tlg0304.tlg001	urn:ctsv2:grc:acta-et-martyrium-apollonii-marturion-tou-agiou	langnet:reader:tlg:tlg0304.001:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg0304.txt		diogenes_text	text	3a56c1645952732d75241a6ffdcba8fb3b066d2c1f31d2d82af117c9a5b508d3	16384	1	227	1851	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0304/tlg0304.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2012.001	Acta Eupli	Acta Eupli	tlg2012	tlg2012.001	urn:cts:greekLit:tlg2012.tlg001	urn:ctsv2:grc:acta-eupli-acta-eupli	langnet:reader:tlg:tlg2012.001:edition	legacy text dump + IDT (Chapter, section, line)	/home/nixos/Classics-Data/tlg_e/tlg2012.txt		diogenes_text	text	e08717e97f9252ea9162fa195d636a3ba5254c00a80673adc5ced3f863f6fbb5	8192	1	60	463	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2012/tlg2012.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0384.001	Acta Justini et septem sodalium (recensio A)	Acta Justini Et Septem Sodalium	tlg0384	tlg0384.001	urn:cts:greekLit:tlg0384.tlg001	urn:ctsv2:grc:acta-justini-et-septem-sodalium-recensio-a-recensio-a	langnet:reader:tlg:tlg0384.001:edition	legacy text dump + IDT (Chapter, section, line)	/home/nixos/Classics-Data/tlg_e/tlg0384.txt		diogenes_text	text	cbd81ea248c958d9abb148c16763fff46408fb9ceae1adf3ce4d58b8589bf290	24576	1	81	548	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0384/tlg0384.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0384.002	Acta Justini et septem sodalium (recensio B)	Acta Justini Et Septem Sodalium	tlg0384	tlg0384.002	urn:cts:greekLit:tlg0384.tlg002	urn:ctsv2:grc:acta-justini-et-septem-sodalium-recensio-b-recensio-b	langnet:reader:tlg:tlg0384.002:edition	legacy text dump + IDT (Chapter, section, line)	/home/nixos/Classics-Data/tlg_e/tlg0384.txt		diogenes_text	text	cbd81ea248c958d9abb148c16763fff46408fb9ceae1adf3ce4d58b8589bf290	24576	1	114	815	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0384/tlg0384.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0384.003	Acta Justini et septem sodalium (recensio C)	Acta Justini Et Septem Sodalium	tlg0384	tlg0384.003	urn:cts:greekLit:tlg0384.tlg003	urn:ctsv2:grc:acta-justini-et-septem-sodalium-recensio-c-recensio-c	langnet:reader:tlg:tlg0384.003:edition	legacy text dump + IDT (Chapter, section, line)	/home/nixos/Classics-Data/tlg_e/tlg0384.txt		diogenes_text	text	cbd81ea248c958d9abb148c16763fff46408fb9ceae1adf3ce4d58b8589bf290	24576	1	119	955	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0384/tlg0384.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0388.001	Acta Pauli	Acta Pauli	tlg0388	tlg0388.001	urn:cts:greekLit:tlg0388.tlg001	urn:ctsv2:grc:acta-pauli-n-theou-s	langnet:reader:tlg:tlg0388.001:edition	legacy text dump + IDT (Fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0388.txt		diogenes_text	text	4880c47af23f4b5ad27df856d18afa90abc266aadea7a06af7eb7bdeef25a926	81920	1	384	3401	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0388/tlg0388.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0388.004	Acta Pauli et Theclae	Acta Pauli	tlg0388	tlg0388.004	urn:cts:greekLit:tlg0388.tlg004	urn:ctsv2:grc:acta-pauli-et-theclae-praxeis-paulou-kai	langnet:reader:tlg:tlg0388.004:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg0388.txt		diogenes_text	text	4880c47af23f4b5ad27df856d18afa90abc266aadea7a06af7eb7bdeef25a926	81920	1	396	3640	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0388/tlg0388.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0388.005	Acta Pauli et Theclae (partis finalis recensio e codice G)	Acta Pauli	tlg0388	tlg0388.005	urn:cts:greekLit:tlg0388.tlg005	urn:ctsv2:grc:acta-pauli-et-theclae-partis-finalis-recensio-e-codice-g-kai-nephele-photeine	langnet:reader:tlg:tlg0388.005:edition	legacy text dump + IDT (Line)	/home/nixos/Classics-Data/tlg_e/tlg0388.txt		diogenes_text	text	4880c47af23f4b5ad27df856d18afa90abc266aadea7a06af7eb7bdeef25a926	81920	1	64	733	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0388/tlg0388.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0388.002	Martyrium Pauli	Acta Pauli	tlg0388	tlg0388.002	urn:cts:greekLit:tlg0388.tlg002	urn:ctsv2:grc:martyrium-pauli-marturion-tou-agiou	langnet:reader:tlg:tlg0388.002:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg0388.txt		diogenes_text	text	4880c47af23f4b5ad27df856d18afa90abc266aadea7a06af7eb7bdeef25a926	81920	1	136	1243	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0388/tlg0388.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0388.003	Pauli et Corinthiorum epistulae (P. Bodmer 10)	Acta Pauli	tlg0388	tlg0388.003	urn:cts:greekLit:tlg0388.tlg003	urn:ctsv2:grc:pauli-et-corinthiorum-epistulae-p-bodmer-10-korintheioi-pros-paulon	langnet:reader:tlg:tlg0388.003:edition	legacy text dump + IDT (Codex page, line)	/home/nixos/Classics-Data/tlg_e/tlg0388.txt		diogenes_text	text	4880c47af23f4b5ad27df856d18afa90abc266aadea7a06af7eb7bdeef25a926	81920	1	137	740	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0388/tlg0388.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0389.001	Martyrium Petri	Acta Petri	tlg0389	tlg0389.001	urn:cts:greekLit:tlg0389.tlg001	urn:ctsv2:grc:martyrium-petri-marturion-tou-agiou	langnet:reader:tlg:tlg0389.001:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg0389.txt		diogenes_text	text	d364c046c7ec2e782356bb9256948fe3ad797888835e3fde26160ebb402ff9f8	24576	1	263	2521	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0389/tlg0389.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2014.001	Acta Phileae (P. Bodmer 20)	Acta Phileae	tlg2014	tlg2014.001	urn:cts:greekLit:tlg2014.tlg001	urn:ctsv2:grc:acta-phileae-p-bodmer-20-acta-phileae	langnet:reader:tlg:tlg2014.001:edition	legacy text dump + IDT (Column, line)	/home/nixos/Classics-Data/tlg_e/tlg2014.txt		diogenes_text	text	8831fe0d3420a0900e846771645c3b02a8941182e003ca08883fc7aaa8eff210	16384	1	221	1035	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2014/tlg2014.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2948.004	Acta Philippi (epitome)	Acta Philippi	tlg2948	tlg2948.004	urn:cts:greekLit:tlg2948.tlg004	urn:ctsv2:grc:acta-philippi-epitome-upomnemata-peri-tou	langnet:reader:tlg:tlg2948.004:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2948.txt		diogenes_text	text	74ffdde1e6d4481549f820018cb62992ec832d85b406f135bae73bb0f52fe027	204800	1	340	2889	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2948/tlg2948.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2948.002	Acta Philippi (recensio)	Acta Philippi	tlg2948	tlg2948.002	urn:cts:greekLit:tlg2948.tlg002	urn:ctsv2:grc:acta-philippi-recensio-marturion-tou-agiou-tlg2948-002	langnet:reader:tlg:tlg2948.002:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2948.txt		diogenes_text	text	74ffdde1e6d4481549f820018cb62992ec832d85b406f135bae73bb0f52fe027	204800	1	420	3879	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2948/tlg2948.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2948.003	Acta Philippi (recensio)	Acta Philippi	tlg2948	tlg2948.003	urn:cts:greekLit:tlg2948.tlg003	urn:ctsv2:grc:acta-philippi-recensio-marturion-tou-agiou-tlg2948-003	langnet:reader:tlg:tlg2948.003:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2948.txt		diogenes_text	text	74ffdde1e6d4481549f820018cb62992ec832d85b406f135bae73bb0f52fe027	204800	1	337	3402	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2948/tlg2948.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0391.001	Acta Scillitanorum martyrum sive Passio Sperati et sociorum	Acta Scillitanorum Martyrum	tlg0391	tlg0391.001	urn:cts:greekLit:tlg0391.tlg001	urn:ctsv2:grc:acta-scillitanorum-martyrum-sive-passio-sperati-et-sociorum-marturion-tou-agiou	langnet:reader:tlg:tlg0391.001:edition	legacy text dump + IDT (Page, line)	/home/nixos/Classics-Data/tlg_e/tlg0391.txt		diogenes_text	text	30c1fbca5b9b967b8fbaeb034f88a33964f551c63e32847d3fbbab00a6df7574	8192	1	92	674	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0391/tlg0391.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2038.004	Acta Thomae (recensio)	Acta Thomae	tlg2038	tlg2038.004	urn:cts:greekLit:tlg2038.tlg004	urn:ctsv2:grc:acta-thomae-recensio-en-de-ekei	langnet:reader:tlg:tlg2038.004:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2038.txt		diogenes_text	text	dd57439443c85e735a539be2104df2004fc59a28d328907ab17932d1dc50cb49	286720	1	546	4605	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2038/tlg2038.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2038.005	Actorum Thomae consummatio	Acta Thomae	tlg2038	tlg2038.005	urn:cts:greekLit:tlg2038.tlg005	urn:ctsv2:grc:actorum-thomae-consummatio-e-teleiosis-thoma	langnet:reader:tlg:tlg2038.005:edition	legacy text dump + IDT (Page, line)	/home/nixos/Classics-Data/tlg_e/tlg2038.txt		diogenes_text	text	dd57439443c85e735a539be2104df2004fc59a28d328907ab17932d1dc50cb49	286720	1	62	547	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2038/tlg2038.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2038.002	Carmen animae (De margarita) (cod. Rom. vallicellanus B 35)	Acta Thomae	tlg2038	tlg2038.002	urn:cts:greekLit:tlg2038.tlg002	urn:ctsv2:grc:carmen-animae-de-margarita-cod-rom-vallicellanus-b-35-e-codice-bibliothecae	langnet:reader:tlg:tlg2038.002:edition	legacy text dump + IDT (Line)	/home/nixos/Classics-Data/tlg_e/tlg2038.txt		diogenes_text	text	dd57439443c85e735a539be2104df2004fc59a28d328907ab17932d1dc50cb49	286720	1	168	977	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2038/tlg2038.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2038.003	Carmen animae (De margarita) (paraphrasis Nicetae)	Acta Thomae	tlg2038	tlg2038.003	urn:cts:greekLit:tlg2038.tlg003	urn:ctsv2:grc:carmen-animae-de-margarita-paraphrasis-nicetae-e-codice-parisino	langnet:reader:tlg:tlg2038.003:edition	legacy text dump + IDT (Line)	/home/nixos/Classics-Data/tlg_e/tlg2038.txt		diogenes_text	text	dd57439443c85e735a539be2104df2004fc59a28d328907ab17932d1dc50cb49	286720	1	123	778	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2038/tlg2038.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg2248.001	Acta Xanthippae et Polyxenae (sub auctore Onesimo)	Acta Xanthippae Et Polyxenae	tlg2248	tlg2248.001	urn:cts:greekLit:tlg2248.tlg001	urn:ctsv2:grc:acta-xanthippae-et-polyxenae-sub-auctore-onesimo-bios-kai-politeia	langnet:reader:tlg:tlg2248.001:edition	legacy text dump + IDT (Section, line)	/home/nixos/Classics-Data/tlg_e/tlg2248.txt		diogenes_text	text	11898f4fa5cd44d6bcb750c360da634affc7de3ed825680069c4aa7440eca157	73728	1	1038	9652	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg2248/tlg2248.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0392.004	Fragmenta	Acusilaus	tlg0392	tlg0392.004	urn:cts:greekLit:tlg0392.tlg004	urn:ctsv2:grc:fragmenta-damasc-de-princ	langnet:reader:tlg:tlg0392.004:edition	legacy text dump + IDT (Fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0392.txt		diogenes_text	text	1926953d74f048484bdf12b2437a67325eff752fb3e79bb4aadab32808025149	49152	1	219	1924	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0392/tlg0392.duckdb	0	
tlg	grc	langnet:reader:tlg:tlg0392.002	Fragmenta	Acusilaus	tlg0392	tlg0392.002	urn:cts:greekLit:tlg0392.tlg002	urn:ctsv2:grc:fragmenta-macrob-s-v	langnet:reader:tlg:tlg0392.002:edition	legacy text dump + IDT (Volume-Jacoby#-F, fragment, line)	/home/nixos/Classics-Data/tlg_e/tlg0392.txt		diogenes_text	text	1926953d74f048484bdf12b2437a67325eff752fb3e79bb4aadab32808025149	49152	1	301	3064	tlg_idt_legacy	/home/nixos/langnet-tools/langnet-cli/data/build/reader/books/tlg/langnet/tlg0392/tlg0392.duckdb	0	
